date,index
1926-06-30,100
1926-07-01,100.6096
1926-07-02,101.0821
1926-07-06,101.8197
1926-07-07,101.9924
1926-07-08,101.7881
1926-07-09,101.03449999999999
1926-07-12,101.8235
1926-07-13,102.02670000000001
1926-07-14,102.5569
1926-07-15,102.16679999999999
1926-07-16,102.49339999999999
1926-07-19,103.03700000000001
1926-07-20,103.119
1926-07-21,102.82989999999999
1926-07-22,102.4182
1926-07-23,102.6842
1926-07-26,102.4888
1926-07-27,102.8369
1926-07-28,103.86490000000001
1926-07-29,104.3942
1926-07-30,105.2916
1926-08-02,106.8145
1926-08-03,106.5043
1926-08-04,106.9832
1926-08-05,107.7852
1926-08-06,107.73090000000001
1926-08-09,107.3323
1926-08-10,106.0869
1926-08-11,105.14230000000001
1926-08-12,105.7623
1926-08-13,105.6456
1926-08-16,106.2792
1926-08-17,105.5136
1926-08-18,105.3233
1926-08-19,104.8806
1926-08-20,104.6285
1926-08-23,104.8584
1926-08-24,104.29179999999999
1926-08-25,103.9785
1926-08-26,104.498
1926-08-27,104.8111
1926-08-30,105.1144
1926-08-31,105.2086
1926-09-01,106.81789999999999
1926-09-02,107.13800000000001
1926-09-03,108.4661
1926-09-07,108.303
1926-09-08,107.9344
1926-09-09,107.4051
1926-09-10,106.7818
1926-09-13,106.7807
1926-09-14,107.453
1926-09-15,107.0014
1926-09-16,106.39109999999999
1926-09-17,105.31610000000001
1926-09-20,104.934
1926-09-21,105.2379
1926-09-22,105.5217
1926-09-23,106.1122
1926-09-24,106.9714
1926-09-27,107.1622
1926-09-28,107.68689999999999
1926-09-29,107.4927
1926-09-30,107.35250000000001
1926-10-01,107.6635
1926-10-04,105.80410000000001
1926-10-05,104.72450000000001
1926-10-06,104.0748
1926-10-07,102.3468
1926-10-08,103.33920000000001
1926-10-11,101.7433
1926-10-13,102.27200000000001
1926-10-14,102.8853
1926-10-15,101.3108
1926-10-18,102.8052
1926-10-19,101.81789999999999
1926-10-20,101.54259999999999
1926-10-21,102.59829999999999
1926-10-22,102.32089999999999
1926-10-25,102.6785
1926-10-26,103.0478
1926-10-27,103.85120000000001
1926-10-28,103.83
1926-10-29,103.9439
1926-11-01,103.8811
1926-11-03,103.995
1926-11-04,104.3066
1926-11-05,104.93210000000001
1926-11-08,105.3302
1926-11-09,106.1619
1926-11-10,106.1934
1926-11-11,107.4355
1926-11-12,107.33839999999999
1926-11-15,107.1555
1926-11-16,107.273
1926-11-17,106.9937
1926-11-18,106.68300000000001
1926-11-19,106.1812
1926-11-22,107.49039999999999
1926-11-23,107.9522
1926-11-24,108.25409999999999
1926-11-26,108.3295
1926-11-29,108.1991
1926-11-30,108.426
1926-12-01,108.4798
1926-12-02,108.2516
1926-12-03,109.1172
1926-12-06,108.3978
1926-12-07,108.1481
1926-12-08,108.6776
1926-12-09,108.93810000000001
1926-12-10,109.0684
1926-12-13,109.49299999999999
1926-12-14,108.8685
1926-12-15,109.10760000000001
1926-12-16,108.55070000000001
1926-12-17,108.6589
1926-12-20,108.2996
1926-12-21,108.0827
1926-12-22,108.49299999999999
1926-12-23,108.4709
1926-12-24,108.4271
1926-12-27,108.61109999999999
1926-12-28,107.6658
1926-12-29,108.2791
1926-12-30,107.5749
1926-12-31,108.2092
1927-01-03,107.8409
1927-01-04,108.5091
1927-01-05,108.563
1927-01-06,108.378
1927-01-07,108.6052
1927-01-10,108.8763
1927-01-11,108.5384
1927-01-12,108.6031
1927-01-13,108.2987
1927-01-14,107.9301
1927-01-17,107.7247
1927-01-18,107.96129999999999
1927-01-19,108.7706
1927-01-20,109.15089999999999
1927-01-21,108.5939
1927-01-24,107.6808
1927-01-25,105.9575
1927-01-26,105.93600000000001
1927-01-27,105.2046
1927-01-28,105.31999999999999
1927-01-31,106.2696
1927-02-01,106.163
1927-02-02,106.9376
1927-02-03,106.72329999999999
1927-02-04,107.1071
1927-02-07,106.6888
1927-02-08,106.91249999999999
1927-02-09,106.46299999999999
1927-02-10,107.0376
1927-02-11,107.1228
1927-02-14,107.31529999999999
1927-02-15,106.69240000000001
1927-02-16,106.5427
1927-02-17,106.4571
1927-02-18,106.5419
1927-02-21,107.90949999999999
1927-02-23,108.5566
1927-02-24,109.2944
1927-02-25,110.7148
1927-02-28,111.09099999999999
1927-03-01,110.5685
1927-03-02,109.5288
1927-03-03,110.26220000000001
1927-03-04,109.86490000000001
1927-03-07,109.23909999999999
1927-03-08,109.48999999999999
1927-03-09,108.756
1927-03-10,109.7453
1927-03-11,109.7229
1927-03-14,110.4255
1927-03-15,109.8399
1927-03-16,110.49850000000001
1927-03-17,110.9622
1927-03-18,110.6067
1927-03-21,110.6161
1927-03-22,109.7529
1927-03-23,110.872
1927-03-24,112.0579
1927-03-25,112.44970000000001
1927-03-28,112.1234
1927-03-29,111.8763
1927-03-30,111.283
1927-03-31,111.5163
1927-04-01,111.5716
1927-04-04,112.252
1927-04-05,112.2516
1927-04-06,112.48690000000001
1927-04-07,112.64400000000001
1927-04-08,113.6349
1927-04-11,114.9213
1927-04-12,115.03579999999999
1927-04-13,115.139
1927-04-14,115.9906
1927-04-18,115.88379999999999
1927-04-19,115.4314
1927-04-20,115.5926
1927-04-21,116.10080000000001
1927-04-22,116.0656
1927-04-25,113.9328
1927-04-26,114.7641
1927-04-27,114.2932
1927-04-28,113.4242
1927-04-29,113.8661
1927-05-02,114.556
1927-05-03,115.3117
1927-05-04,116.0031
1927-05-05,116.9307
1927-05-06,117.67870000000001
1927-05-09,118.3263
1927-05-10,118.1484
1927-05-11,118.2188
1927-05-12,118.08839999999999
1927-05-13,119.19799999999999
1927-05-16,118.3754
1927-05-17,119.464
1927-05-18,119.9773
1927-05-19,120.8767
1927-05-20,122.13339999999999
1927-05-23,122.7431
1927-05-24,122.4849
1927-05-25,122.17829999999999
1927-05-26,122.3245
1927-05-27,123.0947
1927-05-31,123.9567
1927-06-01,124.61320000000001
1927-06-02,125.5972
1927-06-03,125.05670000000001
1927-06-06,126.8248
1927-06-07,125.70829999999999
1927-06-08,125.15470000000001
1927-06-09,124.8539
1927-06-10,123.86709999999999
1927-06-14,121.211
1927-06-15,122.2045
1927-06-16,122.9006
1927-06-17,123.17059999999999
1927-06-20,122.5057
1927-06-21,121.8437
1927-06-22,122.03830000000001
1927-06-23,120.6832
1927-06-24,120.90000000000001
1927-06-27,119.5959
1927-06-28,119.66719999999999
1927-06-29,119.5471
1927-06-30,119.5467
1927-07-01,120.2636
1927-07-05,121.8553
1927-07-06,123.1587
1927-07-07,122.5917
1927-07-08,122.959
1927-07-11,122.73739999999999
1927-07-12,122.58969999999999
1927-07-13,122.2337
1927-07-14,122.59999999999999
1927-07-15,122.857
1927-07-18,123.4593
1927-07-19,124.4218
1927-07-20,125.00620000000001
1927-07-21,124.9057
1927-07-22,123.956
1927-07-25,123.6452
1927-07-26,124.13930000000001
1927-07-27,124.16370000000001
1927-07-28,124.46120000000001
1927-07-29,125.7054
1927-08-01,126.68729999999999
1927-08-02,127.66240000000001
1927-08-03,126.896
1927-08-04,127.44119999999999
1927-08-05,127.32599999999999
1927-08-08,126.2861
1927-08-09,127.39700000000001
1927-08-10,130.161
1927-08-11,128.76779999999999
1927-08-12,127.029
1927-08-15,128.941
1927-08-16,129.4821
1927-08-17,129.70179999999999
1927-08-18,129.81800000000001
1927-08-19,129.80459999999999
1927-08-22,131.0009
1927-08-23,130.85640000000001
1927-08-24,132.2037
1927-08-25,131.9521
1927-08-26,132.0044
1927-08-29,131.22620000000001
1927-08-30,130.89769999999999
1927-08-31,130.20349999999999
1927-09-01,131.47900000000001
1927-09-02,133.63480000000001
1927-09-06,135.21350000000001
1927-09-07,138.10659999999999
1927-09-08,137.2774
1927-09-09,135.38249999999999
1927-09-12,135.2946
1927-09-13,136.62
1927-09-14,136.7834
1927-09-15,136.07169999999999
1927-09-16,136.76509999999999
1927-09-19,137.32310000000001
1927-09-20,138.0779
1927-09-21,138.60210000000001
1927-09-22,137.0077
1927-09-23,139.04859999999999
1927-09-26,139.35329999999999
1927-09-27,140.4537
1927-09-28,139.90539999999999
1927-09-29,139.709
1927-09-30,141.0078
1927-10-03,142.2509
1927-10-04,141.4111
1927-10-05,140.83080000000001
1927-10-06,141.32320000000001
1927-10-07,141.3227
1927-10-10,139.30850000000001
1927-10-11,138.17959999999999
1927-10-13,139.61619999999999
1927-10-14,138.8897
1927-10-17,137.34719999999999
1927-10-18,138.54159999999999
1927-10-19,137.9316
1927-10-20,136.4828
1927-10-21,135.33580000000001
1927-10-24,134.6284
1927-10-25,137.07820000000001
1927-10-26,137.3244
1927-10-27,136.76089999999999
1927-10-28,135.13300000000001
1927-10-31,134.8708
1927-11-01,135.4907
1927-11-02,136.547
1927-11-03,137.7345
1927-11-04,137.14169999999999
1927-11-07,137.93780000000001
1927-11-09,137.64760000000001
1927-11-10,137.6747
1927-11-11,139.76679999999999
1927-11-14,139.24969999999999
1927-11-15,139.27699999999999
1927-11-16,139.0119
1927-11-17,139.08090000000001
1927-11-18,140.30430000000001
1927-11-21,140.51329999999999
1927-11-22,141.27160000000001
1927-11-23,142.93809999999999
1927-11-25,144.83860000000001
1927-11-28,143.2328
1927-11-29,143.4042
1927-11-30,143.44669999999999
1927-12-01,142.72900000000001
1927-12-02,142.65710000000001
1927-12-05,142.0273
1927-12-06,141.828
1927-12-07,140.91980000000001
1927-12-08,139.65100000000001
1927-12-09,140.48840000000001
1927-12-12,141.96680000000001
1927-12-13,142.98849999999999
1927-12-14,143.28829999999999
1927-12-15,144.434
1927-12-16,144.9102
1927-12-19,144.8082
1927-12-20,144.89449999999999
1927-12-21,144.27099999999999
1927-12-22,143.6789
1927-12-23,143.85079999999999
1927-12-27,145.7842
1927-12-28,146.0607
1927-12-29,146.90729999999999
1927-12-30,146.6277
1928-01-03,146.52449999999999
1928-01-04,146.08439999999999
1928-01-05,145.29499999999999
1928-01-06,145.8321
1928-01-09,145.21440000000001
1928-01-10,144.69120000000001
1928-01-11,144.5025
1928-01-12,146.10599999999999
1928-01-13,147.68340000000001
1928-01-16,145.27010000000001
1928-01-17,145.82159999999999
1928-01-18,146.2877
1928-01-19,148.10120000000001
1928-01-20,149.10769999999999
1928-01-23,149.8383
1928-01-24,150.7517
1928-01-25,151.0376
1928-01-26,153.01570000000001
1928-01-27,154.71360000000001
1928-01-30,153.89400000000001
1928-01-31,155.24770000000001
1928-02-01,155.12299999999999
1928-02-02,156.47200000000001
1928-02-03,154.23390000000001
1928-02-06,154.98990000000001
1928-02-07,155.33029999999999
1928-02-08,156.23070000000001
1928-02-09,156.9331
1928-02-10,156.36760000000001
1928-02-14,155.41309999999999
1928-02-15,155.6301
1928-02-16,155.48949999999999
1928-02-17,152.31700000000001
1928-02-20,151.53749999999999
1928-02-21,152.9008
1928-02-23,153.08369999999999
1928-02-24,153.15969999999999
1928-02-27,152.8211
1928-02-28,152.6371
1928-02-29,154.0256
1928-03-01,153.91720000000001
1928-03-02,154.85560000000001
1928-03-05,155.7687
1928-03-06,155.78370000000001
1928-03-07,156.23490000000001
1928-03-08,157.1405
1928-03-09,158.82140000000001
1928-03-12,157.22069999999999
1928-03-13,155.80520000000001
