date,index
1968-01-02,100
1968-01-03,102.393
1968-01-04,99.908000000000001
1968-01-05,99.2637
1968-01-08,99.5398
1968-01-09,97.0548
1968-01-10,95.950299999999999
1968-01-11,96.364500000000007
1968-01-12,97.883099999999999
1968-01-15,97.284899999999993
1968-01-16,95.213999999999999
1968-01-17,95.122
1968-01-18,94.707800000000006
1968-01-19,95.628200000000007
1968-01-22,96.088399999999993
1968-01-23,95.720200000000006
1968-01-24,94.983900000000006
1968-01-25,92.867000000000004
1968-01-26,95.213999999999999
1968-01-29,93.833399999999997
1968-01-30,92.912999999999997
1968-01-31,90.197900000000004
1968-02-01,91.808599999999998
1968-02-02,92.959000000000003
1968-02-05,92.038700000000006
1968-02-06,89.645700000000005
1968-02-07,90.427999999999997
1968-02-08,91.072299999999998
1968-02-09,89.185500000000005
1968-02-13,88.495199999999997
1968-02-14,88.311099999999996
1968-02-15,89.231499999999997
1968-02-16,91.992599999999996
1968-02-19,90.612099999999998
1968-02-20,91.118300000000005
1968-02-21,93.419200000000004
1968-02-23,92.820999999999998
1968-02-26,95.029899999999998
1968-02-27,96.870699999999999
1968-02-28,96.870699999999999
1968-02-29,95.904300000000006
1968-03-01,101.24250000000001
1968-03-04,100.78230000000001
1968-03-05,100.69029999999999
1968-03-06,98.205200000000005
1968-03-07,100.7363
1968-03-08,102.5311
1968-03-11,101.1045
1968-03-12,102.25490000000001
1968-03-13,109.0658
1968-03-14,114.5881
1968-03-15,114.5881
1968-03-18,97.515000000000001
1968-03-19,110.6305
1968-03-20,102.9452
1968-03-21,105.9825
1968-03-22,102.07089999999999
1968-03-25,103.1293
1968-03-26,103.2214
1968-03-27,105.9365
1968-03-28,103.4975
1968-03-29,104.83199999999999
1968-04-01,103.9577
1968-04-02,101.33459999999999
1968-04-03,101.0124
1968-04-04,97.7911
1968-04-05,96.824700000000007
1968-04-08,98.205200000000005
1968-04-10,101.3806
1968-04-11,99.447800000000001
1968-04-15,99.447800000000001
1968-04-16,103.6815
1968-04-17,105.9825
1968-04-18,102.71510000000001
1968-04-19,104.9701
1968-04-22,108.6056
1968-04-23,108.6056
1968-04-24,105.7984
1968-04-25,106.21259999999999
1968-04-26,107.087
1968-04-29,110.2623
1968-04-30,110.3083
1968-05-01,108.4676
1968-05-02,105.7064
1968-05-03,106.5347
1968-05-06,107.4551
1968-05-07,103.3134
1968-05-08,106.8109
1968-05-09,106.7188
1968-05-10,108.6516
1968-05-13,108.5596
1968-05-14,109.48
1968-05-15,110.4924
1968-05-16,113.1615
1968-05-17,115.2784
1968-05-20,115.3244
1968-05-21,117.5334
1968-05-22,113.52970000000001
1968-05-23,114.1279
1968-05-24,115.18640000000001
1968-05-27,115.73860000000001
1968-05-28,114.5881
1968-05-29,111.1827
1968-05-31,114.26600000000001
1968-06-03,114.26600000000001
1968-06-04,111.6429
1968-06-05,111.4128
1968-06-06,112.9314
1968-06-07,114.0359
1968-06-10,112.5633
1968-06-11,115.3244
1968-06-13,115.9687
1968-06-14,113.4376
1968-06-17,111.919
1968-06-18,111.873
1968-06-20,113.5757
1968-06-21,112.7013
1968-06-24,114.26600000000001
1968-06-25,115.6006
1968-06-27,114.6802
1968-06-28,115.1404
1968-07-01,115.6006
1968-07-02,113.3456
1968-07-03,114.5421
1968-07-08,112.1031
1968-07-09,106.7188
1968-07-11,109.0198
1968-07-12,108.1454
1968-07-15,110.0782
1968-07-16,108.1914
1968-07-18,103.17529999999999
1968-07-19,107.2711
1968-07-22,105.47629999999999
1968-07-23,105.47629999999999
1968-07-25,105.0621
1968-07-26,105.10809999999999
1968-07-29,104.73999999999999
1968-07-30,102.8532
1968-08-01,102.393
1968-08-02,103.3134
1968-08-05,101.0124
1968-08-06,100.5522
1968-08-08,99.631799999999998
1968-08-09,99.125600000000006
1968-08-12,97.7911
1968-08-13,94.983900000000006
1968-08-15,101.61069999999999
1968-08-16,101.3806
1968-08-19,100.23009999999999
1968-08-20,103.2214
1968-08-22,103.08329999999999
1968-08-23,104.648
1968-08-26,103.0373
1968-08-27,103.0373
1968-08-29,103.17529999999999
1968-08-30,103.0373
1968-09-03,103.08329999999999
1968-09-04,103.7736
1968-09-05,104.648
1968-09-06,104.1878
1968-09-09,103.2214
1968-09-10,99.769900000000007
1968-09-12,101.15049999999999
1968-09-13,102.485
1968-09-16,101.5647
1968-09-17,102.5311
1968-09-19,102.62309999999999
1968-09-20,103.08329999999999
1968-09-23,102.6691
1968-09-24,102.16289999999999
1968-09-26,100.78230000000001
1968-09-27,101.24250000000001
1968-09-30,99.908000000000001
1968-10-01,98.481399999999994
1968-10-03,96.686599999999999
1968-10-04,95.950299999999999
1968-10-07,96.686599999999999
1968-10-08,95.996300000000005
1968-10-10,92.544899999999998
1968-10-11,94.339600000000004
1968-10-14,93.419200000000004
1968-10-15,91.624499999999998
1968-10-17,84.767600000000002
1968-10-18,86.148200000000003
1968-10-21,90.750100000000003
1968-10-22,86.378299999999996
1968-10-24,87.344700000000003
1968-10-25,88.034999999999997
1968-10-28,88.034999999999997
1968-10-29,90.750100000000003
1968-10-31,88.955399999999997
1968-11-01,87.574799999999996
1968-11-04,90.335899999999995
1968-11-06,91.670500000000004
1968-11-07,90.059799999999996
1968-11-08,90.519999999999996
1968-11-12,92.544899999999998
1968-11-13,94.845799999999997
1968-11-14,95.213999999999999
1968-11-15,95.996300000000005
1968-11-18,96.778599999999997
1968-11-19,95.950299999999999
1968-11-21,95.950299999999999
1968-11-22,95.950299999999999
1968-11-25,96.870699999999999
1968-11-26,91.486400000000003
1968-11-27,88.357100000000003
1968-11-29,90.566000000000003
1968-12-02,89.415599999999998
1968-12-03,89.599599999999995
1968-12-05,92.084699999999998
1968-12-06,93.649299999999997
1968-12-09,93.695400000000006
1968-12-10,90.934200000000004
1968-12-12,91.302300000000002
1968-12-13,91.440399999999997
1968-12-16,90.105800000000002
1968-12-17,90.289900000000003
1968-12-19,92.222700000000003
1968-12-20,90.704099999999997
1968-12-23,90.474000000000004
1968-12-24,90.059799999999996
1968-12-26,90.059799999999996
1968-12-27,89.139399999999995
1968-12-30,90.519999999999996
1968-12-31,89.599599999999995
1969-01-02,90.105800000000002
1969-01-03,90.519999999999996
1969-01-06,90.750100000000003
1969-01-07,90.980199999999996
1969-01-08,92.820999999999998
1969-01-09,92.360799999999998
1969-01-10,93.971500000000006
1969-01-13,92.775000000000006
1969-01-14,93.281199999999998
1969-01-15,93.787400000000005
1969-01-16,92.820999999999998
1969-01-17,91.762500000000003
1969-01-20,91.762500000000003
1969-01-21,92.728899999999996
1969-01-22,92.130700000000004
1969-01-23,91.210300000000004
1969-01-24,91.486400000000003
1969-01-27,91.992599999999996
1969-01-28,91.440399999999997
1969-01-29,91.164299999999997
1969-01-30,92.084699999999998
1969-01-31,92.084699999999998
1969-02-03,91.440399999999997
1969-02-04,91.624499999999998
1969-02-05,91.256299999999996
1969-02-06,88.449100000000001
