date,index
2005-12-20,100
2005-12-21,101.69929999999999
2005-12-22,102.75830000000001
2005-12-23,104.6969
2005-12-27,103.8233
2005-12-28,103.8323
2005-12-29,104.5307
2005-12-30,103.271
2006-01-03,105.7038
2006-01-04,107.4499
2006-01-05,107.5783
2006-01-06,109.58329999999999
2006-01-09,111.43470000000001
2006-01-10,112.92959999999999
2006-01-11,114.6237
2006-01-12,113.45440000000001
2006-01-13,113.4524
2006-01-17,111.4902
2006-01-18,110.4516
2006-01-19,111.7159
2006-01-20,107.8468
2006-01-23,106.866
2006-01-24,107.5821
2006-01-25,108.7662
2006-01-26,112.07170000000001
2006-01-27,114.17140000000001
2006-01-30,115.64870000000001
2006-01-31,115.7062
2006-02-01,115.19629999999999
2006-02-02,114.2983
2006-02-03,114.0673
2006-02-06,114.7276
2006-02-07,113.7008
2006-02-08,116.295
2006-02-09,117.8145
2006-02-10,117.8219
2006-02-13,115.0903
2006-02-14,117.4541
2006-02-15,116.8056
2006-02-16,119.1985
2006-02-17,119.6431
2006-02-21,120.6356
2006-02-22,124.26819999999999
2006-02-23,123.4705
2006-02-24,125.3443
2006-02-27,126.6846
2006-02-28,124.3186
2006-03-01,124.99039999999999
2006-03-02,124.8879
2006-03-03,125.70829999999999
2006-03-06,122.871
2006-03-07,121.6876
2006-03-08,123.9658
2006-03-09,123.06019999999999
2006-03-10,123.3348
2006-03-13,124.85209999999999
2006-03-14,127.1186
2006-03-15,126.56010000000001
2006-03-16,128.5386
2006-03-17,128.78270000000001
2006-03-20,127.0877
2006-03-21,127.0248
2006-03-22,129.02180000000001
2006-03-23,121.8488
2006-03-24,128.2619
2006-03-27,128.1223
2006-03-28,128.1781
2006-03-29,130.6386
2006-03-30,132.00020000000001
2006-03-31,130.5616
2006-04-03,131.8852
2006-04-04,131.99000000000001
2006-04-05,133.1429
2006-04-06,133.7518
2006-04-07,131.7406
2006-04-10,130.33500000000001
2006-04-11,127.6925
2006-04-12,127.48139999999999
2006-04-13,127.64579999999999
2006-04-17,127.0487
2006-04-18,130.0966
2006-04-19,130.80369999999999
2006-04-20,132.33019999999999
2006-04-21,130.77610000000001
2006-04-24,131.06039999999999
2006-04-25,130.7901
2006-04-26,132.5128
2006-04-27,133.45580000000001
2006-04-28,134.42830000000001
2006-05-01,132.7783
2006-05-02,133.92779999999999
2006-05-03,132.839
2006-05-04,133.3278
2006-05-05,135.01910000000001
2006-05-08,134.79900000000001
2006-05-09,135.02119999999999
2006-05-10,134.89859999999999
2006-05-11,131.9487
2006-05-12,126.8126
2006-05-15,126.57550000000001
2006-05-16,128.876
2006-05-17,115.9161
2006-05-18,115.1065
2006-05-19,112.03319999999999
2006-05-22,105.6314
2006-05-23,107.75530000000001
2006-05-24,102.5889
2006-05-25,106.8472
2006-05-26,109.48180000000001
2006-05-30,101.59
2006-05-31,102.7884
2006-06-01,106.40470000000001
2006-06-02,109.19459999999999
2006-06-05,103.8052
2006-06-06,99.648300000000006
2006-06-07,98.449200000000005
2006-06-08,95.472499999999997
2006-06-09,93.665099999999995
2006-06-12,90.9846
2006-06-13,83.7791
2006-06-14,80.187399999999997
2006-06-15,93.085700000000003
2006-06-16,92.064999999999998
2006-06-19,90.662400000000005
2006-06-20,91.780900000000003
2006-06-21,97.587900000000005
2006-06-22,97.4893
2006-06-23,98.577399999999997
2006-06-26,98.310900000000004
2006-06-27,95.751900000000006
2006-06-28,95.663399999999996
2006-06-29,103.7779
2006-06-30,106.0797
2006-07-03,108.554
2006-07-05,103.82980000000001
2006-07-06,104.3673
2006-07-07,103.0735
2006-07-10,102.38500000000001
2006-07-11,104.74290000000001
2006-07-12,100.3766
2006-07-13,94.083299999999994
2006-07-14,90.443200000000004
2006-07-17,91.099299999999999
2006-07-18,92.185100000000006
2006-07-19,97.446799999999996
2006-07-20,95.245999999999995
2006-07-21,93.065299999999993
2006-07-24,99.047300000000007
2006-07-25,101.97880000000001
2006-07-26,103.0235
2006-07-27,99.866100000000003
2006-07-28,103.31440000000001
2006-07-31,101.084
2006-08-01,99.940399999999997
2006-08-02,101.42400000000001
2006-08-03,102.5069
2006-08-04,101.19759999999999
2006-08-07,100.3164
2006-08-08,99.935000000000002
2006-08-09,101.515
2006-08-10,100.5774
2006-08-11,100.3912
2006-08-14,104.3387
2006-08-15,105.74169999999999
2006-08-16,110.13800000000001
2006-08-17,111.3257
2006-08-18,112.786
2006-08-21,113.6469
2006-08-22,114.9213
2006-08-23,112.47320000000001
2006-08-24,113.309
2006-08-25,116.1416
2006-08-28,117.254
2006-08-29,115.6544
2006-08-30,116.9469
2006-08-31,118.7162
2006-09-01,120.81610000000001
2006-09-05,120.23
2006-09-06,114.9731
2006-09-07,113.9687
2006-09-08,114.9294
2006-09-11,113.9303
2006-09-12,120.11199999999999
2006-09-13,121.9952
2006-09-14,120.3395
2006-09-15,122.4263
2006-09-18,121.7851
2006-09-19,121.30589999999999
2006-09-20,124.67400000000001
2006-09-21,121.0569
2006-09-22,120.78189999999999
2006-09-25,125.1035
2006-09-26,127.07089999999999
2006-09-27,126.89239999999999
2006-09-28,127.26730000000001
2006-09-29,126.3124
2006-10-02,125.7582
2006-10-03,125.79349999999999
2006-10-04,132.03720000000001
2006-10-05,133.4588
2006-10-06,132.64949999999999
2006-10-09,135.23500000000001
2006-10-10,138.8853
2006-10-11,140.89660000000001
2006-10-12,144.16759999999999
2006-10-13,146.0616
2006-10-16,149.91980000000001
2006-10-17,147.33680000000001
2006-10-18,146.85640000000001
2006-10-19,149.07820000000001
2006-10-20,150.9606
2006-10-23,154.8338
2006-10-24,157.0924
2006-10-25,161.03460000000001
2006-10-26,164.69540000000001
2006-10-27,163.58449999999999
2006-10-30,163.84229999999999
2006-10-31,164.7149
2006-11-01,160.78030000000001
2006-11-02,160.4539
2006-11-03,162.3903
2006-11-06,167.4238
2006-11-07,165.9563
2006-11-08,168.529
2006-11-09,167.941
2006-11-10,167.7784
2006-11-13,168.44980000000001
2006-11-14,170.86609999999999
2006-11-15,172.88589999999999
2006-11-16,174.1713
2006-11-17,172.72389999999999
2006-11-20,175.8546
2006-11-21,174.06020000000001
2006-11-22,173.1636
2006-11-24,170.37719999999999
2006-11-27,159.578
2006-11-28,165.93629999999999
2006-11-29,172.04249999999999
2006-11-30,172.27500000000001
2006-12-01,169.55719999999999
2006-12-04,172.34690000000001
2006-12-05,172.28059999999999
2006-12-06,171.1927
2006-12-07,168.04310000000001
2006-12-08,166.99449999999999
2006-12-11,171.73820000000001
2006-12-12,173.155
2006-12-13,175.38040000000001
2006-12-14,175.55439999999999
2006-12-15,174.2073
2006-12-18,171.86160000000001
2006-12-19,163.63480000000001
2006-12-20,173.8845
2006-12-21,175.5018
2006-12-22,175.93549999999999
2006-12-26,177.62100000000001
2006-12-27,182.5926
2006-12-28,180.48699999999999
2006-12-29,176.5746
2007-01-03,177.21180000000001
2007-01-04,179.02799999999999
2007-01-05,176.4059
2007-01-08,176.3501
2007-01-09,178.70320000000001
2007-01-10,179.59639999999999
2007-01-11,192.34549999999999
2007-01-12,195.8192
2007-01-16,198.47120000000001
2007-01-17,199.1122
2007-01-18,197.02869999999999
2007-01-19,202.45609999999999
2007-01-22,199.47710000000001
2007-01-23,203.17609999999999
2007-01-24,206.74969999999999
2007-01-25,199.76859999999999
2007-01-26,199.8338
2007-01-29,199.7706
2007-01-30,202.6525
2007-01-31,205.72540000000001
2007-02-01,208.69220000000001
2007-02-02,209.3407
2007-02-05,209.38929999999999
2007-02-06,211.55009999999999
2007-02-07,214.02619999999999
2007-02-08,214.44390000000001
2007-02-09,208.2578
2007-02-12,206.24010000000001
2007-02-13,211.69049999999999
2007-02-14,219.21539999999999
2007-02-15,221.3922
2007-02-16,221.24449999999999
2007-02-20,225.70150000000001
2007-02-21,225.44829999999999
2007-02-22,228.21530000000001
2007-02-23,220.89959999999999
2007-02-26,222.34870000000001
2007-02-27,169.78639999999999
2007-02-28,182.83500000000001
2007-03-01,175.58600000000001
2007-03-02,164.5378
2007-03-05,157.89869999999999
2007-03-06,167.14109999999999
2007-03-07,169.8245
2007-03-08,176.32480000000001
2007-03-09,176.18219999999999
2007-03-12,179.39840000000001
2007-03-13,161.39959999999999
2007-03-14,155.5838
2007-03-15,155.13829999999999
2007-03-16,150.54490000000001
2007-03-19,158.066
2007-03-20,164.41630000000001
2007-03-21,176.48349999999999
2007-03-22,176.51249999999999
2007-03-23,175.8364
2007-03-26,178.16210000000001
2007-03-27,169.87620000000001
2007-03-28,160.49680000000001
2007-03-29,163.21279999999999
2007-03-30,160.74860000000001
2007-04-02,161.00229999999999
2007-04-03,167.5333
2007-04-04,169.33320000000001
2007-04-05,170.89490000000001
2007-04-09,172.9153
2007-04-10,178.2038
2007-04-11,171.9564
2007-04-12,175.9032
2007-04-13,178.84139999999999
2007-04-16,186.0651
2007-04-17,186.35910000000001
2007-04-18,184.03989999999999
2007-04-19,184.18199999999999
2007-04-20,185.92959999999999
2007-04-23,181.94839999999999
2007-04-24,182.3946
2007-04-25,184.49279999999999
2007-04-26,183.0966
2007-04-27,184.56780000000001
2007-04-30,178.98599999999999
2007-05-01,179.55549999999999
2007-05-02,182.2312
2007-05-03,182.93299999999999
2007-05-04,182.041
2007-05-07,181.6515
2007-05-08,179.51779999999999
2007-05-09,181.55629999999999
2007-05-10,176.0291
2007-05-11,181.14830000000001
2007-05-14,175.43369999999999
2007-05-15,175.67099999999999
2007-05-16,176.7704
2007-05-17,176.40129999999999
2007-05-18,178.7791
2007-05-21,180.7963
2007-05-22,181.57259999999999
2007-05-23,181.3546
2007-05-24,175.25819999999999
2007-05-25,178.71340000000001
2007-05-29,180.0761
2007-05-30,181.56129999999999
2007-05-31,182.6584
2007-06-01,183.21610000000001
2007-06-04,182.62860000000001
2007-06-05,180.75630000000001
2007-06-06,175.15979999999999
2007-06-07,165.81190000000001
2007-06-08,168.09110000000001
2007-06-11,171.4204
2007-06-12,166.64089999999999
2007-06-13,170.0712
2007-06-14,174.32249999999999
2007-06-15,177.54349999999999
2007-06-18,176.92089999999999
2007-06-19,180.9332
2007-06-20,170.70079999999999
2007-06-21,170.0882
2007-06-22,160.59520000000001
2007-06-25,159.31790000000001
2007-06-26,156.03710000000001
2007-06-27,163.57599999999999
2007-06-28,163.7662
2007-06-29,156.94970000000001
2007-07-02,160.8501
2007-07-03,163.19909999999999
2007-07-05,160.91229999999999
2007-07-06,163.38310000000001
2007-07-09,163.4821
2007-07-10,153.2636
2007-07-11,152.7954
2007-07-12,157.5727
2007-07-13,155.9836
2007-07-16,153.50550000000001
2007-07-17,152.49160000000001
2007-07-18,147.8639
2007-07-19,150.24799999999999
2007-07-20,145.16980000000001
2007-07-23,146.5067
2007-07-24,140.70679999999999
2007-07-25,141.971
2007-07-26,131.4898
2007-07-27,130.8648
2007-07-30,131.6318
2007-07-31,124.88849999999999
2007-08-01,115.3931
2007-08-02,121.0001
2007-08-03,112.3152
2007-08-06,113.3317
2007-08-07,120.6358
2007-08-08,121.7687
2007-08-09,106.723
2007-08-10,98.064800000000005
2007-08-13,101.5534
2007-08-14,95.245500000000007
2007-08-15,91.688500000000005
2007-08-16,83.431399999999996
2007-08-17,87.1096
2007-08-20,94.219300000000004
2007-08-21,96.272400000000005
2007-08-22,99.234700000000004
2007-08-23,98.567999999999998
2007-08-24,102.0919
2007-08-27,98.385800000000003
2007-08-28,89.613699999999994
2007-08-29,92.846199999999996
2007-08-30,91.880799999999994
2007-08-31,96.058499999999995
2007-09-04,98.284099999999995
2007-09-05,92.787000000000006
