date,index
2005-12-20,100
2005-12-21,96.561999999999998
2005-12-22,94.523576180000006
2005-12-23,90.920337456018402
2005-12-27,92.306872602222697
2005-12-28,92.259796097195505
2005-12-29,90.982920519210396
2005-12-30,93.1546828320039
2006-01-03,88.623639059055293
2006-01-04,85.668040696435796
2006-01-05,85.435880306148405
2006-01-06,82.226054283046395
2006-01-09,79.349786904225496
2006-01-10,77.204168666335207
2006-01-11,74.854073772131997
2006-01-12,76.355646492000901
2006-01-13,76.3304491286586
2006-01-17,78.869199866677704
2006-01-18,80.299887152259302
2006-01-19,78.445762757913599
2006-01-20,83.8514602695614
2006-01-23,85.275258064938598
2006-01-24,84.102723266545695
2006-01-25,82.224709456003694
2006-01-26,77.200779708241896
2006-01-27,74.274870157299503
2006-01-30,72.282075390979202
2006-01-31,72.1881086929709
2006-02-01,72.793045043817997
2006-02-02,73.899499328484097
2006-02-03,74.182534410912197
2006-02-06,73.242641699925898
2006-02-07,74.519993371172603
2006-02-08,71.098035275568407
2006-02-09,69.219625183587894
2006-02-10,69.177401212225902
2006-02-13,72.3118292611518
2006-02-14,69.321735121203204
2006-02-15,70.0641709043513
2006-02-16,67.162813587202095
2006-02-17,66.636257128678395
2006-02-21,65.4368045003622
2006-02-22,61.476569092000297
2006-02-23,62.2444114399594
2006-02-24,60.335375341095798
2006-02-27,58.979639457181399
2006-02-28,61.167194284648303
2006-03-01,60.481510036717403
2006-03-02,60.562555260166597
2006-03-03,59.741327010838702
2006-03-06,62.373529878936303
2006-03-07,63.551142123050603
2006-03-08,61.150179973641698
2006-03-09,62.028296558063197
2006-03-10,61.726839036790999
2006-03-13,60.146014689058802
2006-03-14,57.9380544898235
2006-03-15,58.424734147537997
2006-03-16,56.5779283011343
2006-03-17,56.340866781552499
2006-03-20,57.769671163132699
2006-03-21,57.8077991461004
2006-03-22,55.964886509322703
2006-03-23,62.171952072071697
2006-03-24,55.604728774698799
2006-03-27,55.665893976350901
2006-03-28,55.601878198278101
2006-03-29,53.445081342966901
2006-03-30,52.309907815242298
2006-03-31,53.436140130504498
2006-04-03,52.2942098159156
2006-04-04,52.193281990970902
2006-04-05,51.260588041792197
2006-04-06,50.774637667156
2006-04-07,52.285690884130602
2006-04-10,53.346044695260801
2006-04-11,55.485754547987703
2006-04-12,55.650547238995202
2006-04-13,55.493056190308899
2006-04-17,55.927566820278997
2006-04-18,53.226265342859499
2006-04-19,52.6306634336729
2006-04-20,51.381211483757497
2006-04-21,52.5742832144104
2006-04-24,52.290907827884702
2006-04-25,52.481769641456502
2006-04-26,51.087853839779399
2006-04-27,50.338395023949801
2006-04-28,49.5868427862423
2006-05-01,50.7526294601468
2006-05-02,49.853800392407599
